Date,Open,High,Low,Close,Adj Close,Volume
2008-08-27,6336.350098,6346.529785,6252.129883,6321.029785,6321.029785,122328900
2008-08-28,6313.910156,6456.180176,6265.430176,6420.540039,6420.540039,144840900
2008-08-29,6427.859863,6457.930176,6401.220215,6422.299805,6422.299805,109153400
2008-09-01,6400.850098,6448.979980,6341.100098,6421.799805,6421.799805,107796000
2008-09-02,6416.850098,6553.899902,6379.029785,6518.470215,6518.470215,172935200
2008-09-03,6488.120117,6519.209961,6439.910156,6467.490234,6467.490234,120806500
2008-09-04,6477.200195,6482.160156,6263.080078,6279.569824,6279.569824,161594100
2008-09-05,6247.640137,6253.399902,6095.560059,6127.439941,6127.439941,198012400
2008-09-08,6262.339844,6356.799805,6241.259766,6263.740234,6263.740234,191563700
2008-09-09,6258.259766,6327.180176,6199.109863,6233.410156,6233.410156,177757700
2008-09-10,6225.299805,6254.399902,6160.549805,6210.319824,6210.319824,164771800
2008-09-11,6192.609863,6202.169922,6086.299805,6178.899902,6178.899902,154276200
2008-09-12,6206.970215,6256.250000,6159.509766,6234.890137,6234.890137,163676800
2008-09-15,6138.419922,6138.419922,5942.140137,6064.160156,6064.160156,325805100
2008-09-16,6017.470215,6024.049805,5858.569824,5965.169922,5965.169922,358120700
2008-09-17,5977.680176,6035.509766,5825.240234,5860.979980,5860.979980,271196800
2008-09-18,5875.049805,5967.290039,5812.770020,5863.419922,5863.419922,296903500
2008-09-19,5986.939941,6220.290039,5982.299805,6189.529785,6189.529785,492149400
2008-09-22,6188.580078,6235.129883,6106.109863,6107.750000,6107.750000,186483400
2008-09-23,6091.850098,6123.479980,6033.750000,6068.529785,6068.529785,182343700
2008-09-24,6071.319824,6109.100098,6013.709961,6052.870117,6052.870117,130478700
2008-09-25,6057.609863,6188.430176,6049.850098,6173.029785,6173.029785,144900100
2008-09-26,6118.129883,6118.129883,6001.009766,6063.500000,6063.500000,143277400
2008-09-29,6010.100098,6015.589844,5802.509766,5807.080078,5807.080078,282323700
2008-09-30,5728.299805,5836.770020,5658.200195,5831.020020,5831.020020,280713500
2008-10-01,5865.080078,5866.399902,5746.819824,5806.330078,5806.330078,204641800
2008-10-02,5794.100098,5876.930176,5630.459961,5660.629883,5660.629883,224027900
2008-10-03,5682.330078,5831.970215,5617.810059,5797.029785,5797.029785,193519700
2008-10-06,5606.069824,5606.069824,5292.839844,5387.009766,5387.009766,304489300
2008-10-07,5450.379883,5502.330078,5300.299805,5326.629883,5326.629883,301573700
2008-10-08,5237.109863,5319.149902,4870.200195,5013.620117,5013.620117,382089400
2008-10-09,5054.899902,5153.529785,4803.620117,4887.000000,4887.000000,281796700
2008-10-10,4594.529785,4653.979980,4308.000000,4544.310059,4544.310059,458408100
2008-10-13,4642.020020,5062.450195,4641.379883,5062.450195,5062.450195,320643300
2008-10-14,5135.140137,5383.790039,5095.120117,5199.189941,5199.189941,294889300
2008-10-15,5187.390137,5192.129883,4790.680176,4861.629883,4861.629883,269198500
2008-10-16,4675.899902,4890.779785,4521.910156,4622.810059,4622.810059,307334600
2008-10-17,4757.979980,4835.899902,4576.580078,4781.330078,4781.330078,325195200
2008-10-20,4891.759766,4941.189941,4754.270020,4835.009766,4835.009766,192822800
2008-10-21,4882.799805,4909.640137,4736.220215,4784.410156,4784.410156,175523400
2008-10-22,4739.740234,4740.310059,4535.640137,4571.069824,4571.069824,191732900
2008-10-23,4559.709961,4576.870117,4364.200195,4519.700195,4519.700195,201491900
2008-10-24,4362.790039,4362.930176,4014.600098,4295.669922,4295.669922,286958400
2008-10-27,4143.450195,4486.129883,4062.770020,4334.640137,4334.640137,287962100
2008-10-28,4314.910156,4823.450195,4314.910156,4823.450195,4823.450195,482843500
2008-10-29,4460.259766,4885.850098,4460.259766,4808.689941,4808.689941,365780100
2008-10-30,4894.140137,5042.490234,4827.270020,4869.299805,4869.299805,251166600
2008-10-31,4856.020020,5066.810059,4785.109863,4987.970215,4987.970215,234404700
2008-11-03,5053.939941,5089.540039,4967.939941,5026.839844,5026.839844,173679900
2008-11-04,5018.830078,5302.569824,4993.100098,5278.040039,5278.040039,201108300
2008-11-05,5268.799805,5271.910156,5142.850098,5166.870117,5166.870117,158799000
2008-11-06,5101.979980,5101.979980,4781.509766,4813.569824,4813.569824,201230400
2008-11-07,4827.560059,5018.410156,4751.240234,4938.459961,4938.459961,145958500
2008-11-10,5024.430176,5135.149902,4998.040039,5025.529785,5025.529785,121306700
2008-11-11,4984.319824,4984.319824,4742.479980,4761.580078,4761.580078,159103900
2008-11-12,4801.899902,4875.660156,4555.439941,4620.799805,4620.799805,167327000
2008-11-13,4599.640137,4713.779785,4524.890137,4649.520020,4649.520020,142433600
2008-11-14,4723.290039,4874.160156,4695.790039,4710.240234,4710.240234,139067100
2008-11-17,4700.500000,4733.790039,4512.209961,4557.270020,4557.270020,137085700
2008-11-18,4556.479980,4607.540039,4445.879883,4579.470215,4579.470215,145021700
2008-11-19,4586.330078,4586.689941,4337.919922,4354.089844,4354.089844,185904400
2008-11-20,4274.979980,4313.160156,4113.490234,4220.200195,4220.200195,206255200
2008-11-21,4228.310059,4296.859863,4034.959961,4127.410156,4127.410156,204209900
2008-11-24,4167.709961,4579.069824,4154.549805,4554.330078,4554.330078,211675900
2008-11-25,4521.850098,4693.100098,4455.299805,4560.419922,4560.419922,200744500
2008-11-26,4528.549805,4612.220215,4423.669922,4560.500000,4560.500000,137166700
2008-11-27,4596.399902,4682.910156,4589.160156,4665.270020,4665.270020,118322500
2008-11-28,4666.410156,4703.669922,4566.839844,4669.439941,4669.439941,138307900
2008-12-01,4653.120117,4667.910156,4367.919922,4394.790039,4394.790039,149138800
2008-12-02,4349.129883,4572.180176,4304.029785,4531.790039,4531.790039,170007300
2008-12-03,4508.879883,4602.879883,4377.629883,4567.240234,4567.240234,242570100
2008-12-04,4559.979980,4732.930176,4491.859863,4564.229980,4564.229980,186889600
2008-12-05,4529.200195,4530.700195,4321.640137,4381.470215,4381.470215,176909100
2008-12-08,4548.870117,4775.709961,4548.870117,4715.879883,4715.879883,186376800
2008-12-09,4673.520020,4850.390137,4622.240234,4779.109863,4779.109863,172239300
2008-12-10,4810.479980,4839.140137,4742.899902,4804.879883,4804.879883,142199700
2008-12-11,4791.560059,4822.209961,4710.040039,4767.200195,4767.200195,138754900
2008-12-12,4660.049805,4699.060059,4521.520020,4663.370117,4663.370117,172964700
2008-12-15,4718.390137,4773.319824,4627.459961,4654.819824,4654.819824,115337700
2008-12-16,4663.359863,4758.270020,4655.870117,4729.910156,4729.910156,152121400
2008-12-17,4768.709961,4784.410156,4639.169922,4708.379883,4708.379883,163026100
2008-12-18,4730.100098,4784.720215,4715.819824,4756.399902,4756.399902,132174300
2008-12-19,4720.879883,4785.319824,4647.129883,4696.700195,4696.700195,294043500
2008-12-22,4693.660156,4701.109863,4575.520020,4639.020020,4639.020020,138374400
2008-12-23,4633.470215,4718.600098,4622.970215,4629.379883,4629.379883,106816600
2008-12-29,4660.169922,4732.850098,4655.910156,4704.859863,4704.859863,100697000
2008-12-30,4754.220215,4810.410156,4754.220215,4810.200195,4810.200195,92359500
2009-01-02,4856.850098,4974.729980,4838.490234,4973.069824,4973.069824,91772100
2009-01-05,5010.180176,5034.850098,4949.359863,4983.990234,4983.990234,150630500
2009-01-06,4992.669922,5111.020020,4960.209961,5026.310059,5026.310059,120803000
2009-01-07,5008.620117,5010.970215,4914.220215,4937.470215,4937.470215,137572000
2009-01-08,4897.160156,4917.620117,4820.080078,4879.910156,4879.910156,156333900
2009-01-09,4891.580078,4932.660156,4743.970215,4783.890137,4783.890137,162262500
2009-01-12,4765.379883,4791.959961,4708.500000,4719.620117,4719.620117,116129200
2009-01-13,4704.509766,4704.509766,4596.490234,4636.939941,4636.939941,146029600
2009-01-14,4661.839844,4670.839844,4379.879883,4422.350098,4422.350098,204723700
2009-01-15,4434.220215,4451.319824,4295.759766,4336.729980,4336.729980,184321200
2009-01-16,4395.790039,4474.859863,4357.819824,4366.279785,4366.279785,177919500
2009-01-19,4409.879883,4452.569824,4249.910156,4316.140137,4316.140137,144559500
2009-01-20,4297.419922,4382.109863,4222.759766,4239.850098,4239.850098,163113600
2009-01-21,4208.189941,4313.689941,4140.259766,4261.149902,4261.149902,175217500
2009-01-22,4313.359863,4368.470215,4197.020020,4219.419922,4219.419922,140286900
2009-01-23,4204.000000,4222.009766,4067.429932,4178.939941,4178.939941,153362300
2009-01-26,4165.709961,4371.520020,4145.120117,4326.870117,4326.870117,151593000
2009-01-27,4322.990234,4360.790039,4264.970215,4323.419922,4323.419922,128339900
2009-01-28,4347.779785,4533.700195,4347.779785,4518.720215,4518.720215,172048600
2009-01-29,4495.740234,4501.439941,4393.979980,4428.109863,4428.109863,142050200
2009-01-30,4420.330078,4454.390137,4312.169922,4338.350098,4338.350098,145201400
2009-02-02,4309.169922,4309.189941,4198.149902,4271.040039,4271.040039,111287200
2009-02-03,4302.520020,4385.439941,4224.529785,4374.959961,4374.959961,130716600
2009-02-04,4388.259766,4545.520020,4372.009766,4492.790039,4492.790039,139793300
2009-02-05,4443.950195,4519.439941,4387.779785,4510.490234,4510.490234,126373300
2009-02-06,4524.799805,4657.060059,4506.450195,4644.629883,4644.629883,164838400
2009-02-09,4627.830078,4688.589844,4596.740234,4666.819824,4666.819824,145603100
2009-02-10,4636.640137,4649.229980,4505.540039,4505.540039,4505.540039,147312900
2009-02-11,4491.720215,4539.220215,4466.060059,4530.089844,4530.089844,107647200
2009-02-12,4518.680176,4518.680176,4371.470215,4407.560059,4407.560059,130701000
2009-02-13,4458.740234,4508.720215,4397.600098,4413.390137,4413.390137,109216500
2009-02-16,4386.459961,4421.779785,4359.290039,4366.640137,4366.640137,86113200
2009-02-17,4329.350098,4329.700195,4195.220215,4216.600098,4216.600098,144426900
2009-02-18,4229.529785,4255.390137,4124.109863,4204.959961,4204.959961,147542600
2009-02-19,4212.709961,4275.089844,4189.160156,4215.209961,4215.209961,121869900
2009-02-20,4164.509766,4167.049805,4014.659912,4014.659912,4014.659912,173606800
2009-02-23,4057.250000,4111.520020,3912.709961,3936.449951,3936.449951,131904200
2009-02-24,3922.020020,3932.590088,3816.879883,3895.750000,3895.750000,149828200
2009-02-25,3937.929932,3977.770020,3790.790039,3846.209961,3846.209961,152061300
2009-02-26,3882.879883,3989.629883,3849.760010,3942.620117,3942.620117,186766600
2009-02-27,3907.850098,3907.850098,3764.689941,3843.739990,3843.739990,207658100
2009-03-02,3817.510010,3821.969971,3692.780029,3710.070068,3710.070068,153081600
2009-03-03,3724.530029,3755.879883,3667.860107,3690.719971,3690.719971,138062900
2009-03-04,3724.739990,3891.709961,3721.909912,3890.939941,3890.939941,173156500
2009-03-05,3864.179932,3864.179932,3695.489990,3695.489990,3695.489990,156962000
2009-03-06,3699.330078,3769.129883,3638.000000,3666.409912,3666.409912,167749600
2009-03-09,3677.070068,3706.320068,3588.889893,3692.030029,3692.030029,146213000
2009-03-10,3716.290039,3908.139893,3681.330078,3886.979980,3886.979980,207917000
2009-03-11,3866.739990,3994.770020,3829.129883,3914.100098,3914.100098,189317500
2009-03-12,3890.229980,3971.250000,3802.199951,3956.219971,3956.219971,168484600
2009-03-13,3988.050049,4053.840088,3936.810059,3953.600098,3953.600098,144104100
2009-03-16,3990.830078,4063.020020,3983.399902,4044.540039,4044.540039,137356600
2009-03-17,4040.830078,4046.419922,3947.280029,3987.770020,3987.770020,131469400
2009-03-18,4024.179932,4066.689941,3948.590088,3996.320068,3996.320068,129086200
2009-03-19,4013.689941,4137.799805,4002.330078,4043.459961,4043.459961,212257000
2009-03-20,4006.469971,4081.729980,3995.090088,4068.739990,4068.739990,288460100
2009-03-23,4109.279785,4184.770020,4102.339844,4176.370117,4176.370117,136655700
2009-03-24,4201.490234,4239.740234,4150.970215,4187.359863,4187.359863,135154900
2009-03-25,4175.330078,4262.229980,4139.589844,4223.290039,4223.290039,139741600
2009-03-26,4226.970215,4262.959961,4210.979980,4259.370117,4259.370117,125741300
2009-03-27,4251.859863,4272.120117,4155.540039,4203.549805,4203.549805,147529300
2009-03-30,4175.410156,4175.450195,3987.389893,3989.229980,3989.229980,129820000
2009-03-31,4007.659912,4091.659912,4007.219971,4084.760010,4084.760010,117572000
2009-04-01,4074.790039,4148.660156,3997.459961,4131.069824,4131.069824,124646600
2009-04-02,4173.620117,4404.620117,4173.089844,4381.919922,4381.919922,187984200
2009-04-03,4353.459961,4456.299805,4335.089844,4384.990234,4384.990234,155443000
2009-04-06,4421.709961,4457.189941,4306.479980,4349.810059,4349.810059,136176100
2009-04-07,4359.209961,4379.330078,4276.290039,4322.500000,4322.500000,108059700
2009-04-08,4286.470215,4377.350098,4228.890137,4357.919922,4357.919922,111867900
2009-04-09,4397.060059,4510.740234,4377.979980,4491.120117,4491.120117,121186400
2009-04-14,4489.020020,4583.910156,4461.479980,4557.009766,4557.009766,133962500
2009-04-15,4527.660156,4559.279785,4488.259766,4549.790039,4549.790039,96173700
2009-04-16,4570.339844,4644.839844,4531.939941,4609.459961,4609.459961,107977200
2009-04-17,4622.279785,4680.629883,4590.720215,4676.839844,4676.839844,170314800
2009-04-20,4655.839844,4667.649902,4470.839844,4486.299805,4486.299805,145103100
2009-04-21,4488.629883,4542.919922,4390.700195,4501.629883,4501.629883,220715700
2009-04-22,4508.779785,4594.879883,4456.500000,4594.419922,4594.419922,188038200
2009-04-23,4565.439941,4609.169922,4524.479980,4538.209961,4538.209961,146286700
2009-04-24,4545.250000,4674.729980,4542.890137,4674.319824,4674.319824,157380600
2009-04-27,4625.410156,4712.970215,4571.540039,4694.069824,4694.069824,133328400
2009-04-28,4659.810059,4661.200195,4547.899902,4607.419922,4607.419922,140527200
2009-04-29,4617.009766,4722.109863,4611.540039,4704.560059,4704.560059,152124000
2009-04-30,4732.899902,4837.220215,4710.089844,4769.450195,4769.450195,184661400
2009-05-04,4790.029785,4908.879883,4781.970215,4902.450195,4902.450195,122411700
2009-05-05,4897.399902,4928.029785,4843.600098,4853.029785,4853.029785,148649400
2009-05-06,4848.939941,4945.540039,4827.879883,4880.709961,4880.709961,155268100
2009-05-07,4898.540039,4980.299805,4792.169922,4804.100098,4804.100098,192573800
2009-05-08,4851.520020,4965.879883,4846.850098,4913.899902,4913.899902,157562700
2009-05-11,4907.290039,4917.729980,4832.370117,4866.910156,4866.910156,120454700
2009-05-12,4836.990234,4926.689941,4821.529785,4854.109863,4854.109863,136220900
2009-05-13,4864.669922,4881.250000,4714.180176,4727.609863,4727.609863,162330300
2009-05-14,4727.680176,4744.620117,4653.250000,4738.470215,4738.470215,126281500
2009-05-15,4757.319824,4776.640137,4685.180176,4737.500000,4737.500000,142480900
2009-05-18,4702.810059,4858.649902,4655.529785,4851.959961,4851.959961,119160500
2009-05-19,4874.839844,5005.450195,4874.839844,4959.620117,4959.620117,151052500
2009-05-20,4954.350098,5060.759766,4949.850098,5038.939941,5038.939941,128698400
2009-05-21,4997.490234,4997.490234,4874.970215,4900.669922,4900.669922,80316200
2009-05-22,4904.669922,4964.680176,4868.560059,4918.750000,4918.750000,80979600
2009-05-25,4936.040039,4942.140137,4829.899902,4918.450195,4918.450195,53524100
2009-05-26,4891.290039,4994.049805,4802.799805,4985.600098,4985.600098,100105300
2009-05-27,5002.339844,5035.509766,4962.759766,5000.770020,5000.770020,98111500
2009-05-28,4958.649902,4986.959961,4884.919922,4932.879883,4932.879883,101543500
2009-05-29,4964.910156,5009.600098,4927.669922,4940.819824,4940.819824,110836100
2009-06-01,4992.100098,5156.620117,4991.209961,5142.560059,5142.560059,87549200
2009-06-02,5116.379883,5177.589844,5096.000000,5144.060059,5144.060059,89683500
2009-06-03,5150.020020,5158.330078,5036.540039,5054.529785,5054.529785,82634000
2009-06-04,5059.799805,5121.000000,5044.169922,5064.799805,5064.799805,87357100
2009-06-05,5092.620117,5165.270020,5047.830078,5077.029785,5077.029785,97582100
2009-06-08,5060.720215,5060.720215,4969.959961,5004.720215,5004.720215,86277300
2009-06-09,5018.410156,5064.359863,4982.120117,4997.859863,4997.859863,80871700
2009-06-10,5047.529785,5133.399902,5034.810059,5051.180176,5051.180176,91791700
2009-06-11,5039.970215,5120.870117,5038.029785,5107.259766,5107.259766,67421400
2009-06-12,5098.009766,5108.770020,5044.330078,5069.240234,5069.240234,84704200
2009-06-15,5051.350098,5051.350098,4886.399902,4889.939941,4889.939941,93486200
2009-06-16,4899.810059,4933.790039,4870.200195,4890.720215,4890.720215,86782300
2009-06-17,4883.060059,4886.649902,4761.200195,4799.979980,4799.979980,142924200
2009-06-18,4810.350098,4858.669922,4768.939941,4837.479980,4837.479980,119215400
2009-06-19,4844.819824,4878.819824,4816.120117,4839.459961,4839.459961,230003200
2009-06-22,4837.279785,4846.089844,4693.339844,4693.399902,4693.399902,115639900
2009-06-23,4680.339844,4752.859863,4669.799805,4707.149902,4707.149902,100792700
2009-06-24,4728.779785,4840.350098,4698.189941,4836.009766,4836.009766,105072600
2009-06-25,4838.040039,4838.040039,4720.240234,4800.560059,4800.560059,92935600
2009-06-26,4818.189941,4866.799805,4753.930176,4776.470215,4776.470215,82497000
2009-06-29,4768.109863,4901.359863,4762.609863,4885.089844,4885.089844,86492200
2009-06-30,4897.459961,4905.640137,4790.169922,4808.640137,4808.640137,87875500
2009-07-01,4820.609863,4930.350098,4818.910156,4905.439941,4905.439941,109630000
2009-07-02,4891.000000,4891.000000,4718.490234,4718.490234,4718.490234,109651200
2009-07-03,4738.000000,4748.319824,4685.270020,4708.209961,4708.209961,63433400
2009-07-06,4669.660156,4686.899902,4611.209961,4651.819824,4651.819824,79289500
2009-07-07,4663.370117,4703.299805,4590.689941,4598.189941,4598.189941,84071000
2009-07-08,4594.870117,4630.620117,4558.000000,4572.649902,4572.649902,90809700
2009-07-09,4600.169922,4669.919922,4596.319824,4630.069824,4630.069824,83306800
2009-07-10,4613.120117,4644.549805,4570.049805,4576.310059,4576.310059,82052700
2009-07-13,4564.939941,4722.339844,4524.009766,4722.339844,4722.339844,92348600
2009-07-14,4734.200195,4802.979980,4705.910156,4781.689941,4781.689941,90668900
2009-07-15,4799.250000,4928.450195,4798.689941,4928.439941,4928.439941,102802100
2009-07-16,4920.770020,4998.680176,4904.240234,4957.189941,4957.189941,93943700
2009-07-17,4980.009766,5017.600098,4960.649902,4978.399902,4978.399902,95075300
2009-07-20,5014.500000,5063.600098,5007.950195,5030.149902,5030.149902,76344700
2009-07-21,5041.189941,5141.359863,5027.299805,5093.970215,5093.970215,79841000
2009-07-22,5098.839844,5137.509766,5050.399902,5121.560059,5121.560059,78810800
2009-07-23,5129.220215,5258.839844,5101.259766,5247.279785,5247.279785,105835300
2009-07-24,5233.850098,5301.910156,5202.020020,5229.359863,5229.359863,96624300
2009-07-27,5277.720215,5309.620117,5216.490234,5251.549805,5251.549805,86080800
2009-07-28,5261.899902,5304.049805,5174.089844,5174.740234,5174.740234,108897200
2009-07-29,5168.890137,5307.819824,5159.250000,5270.319824,5270.319824,104981700
2009-07-30,5293.549805,5396.950195,5251.500000,5360.660156,5360.660156,130771200
2009-07-31,5349.140137,5383.020020,5303.689941,5332.140137,5332.140137,103970500
2009-08-03,5330.870117,5463.319824,5309.350098,5426.850098,5426.850098,96072100
2009-08-04,5418.830078,5427.569824,5360.439941,5417.020020,5417.020020,84007700
2009-08-05,5406.379883,5451.770020,5333.520020,5353.009766,5353.009766,102562300
2009-08-06,5389.580078,5422.020020,5340.359863,5369.979980,5369.979980,108025000
2009-08-07,5366.379883,5480.930176,5312.779785,5458.959961,5458.959961,108906400
2009-08-10,5451.790039,5452.200195,5390.700195,5418.120117,5418.120117,67740400
2009-08-11,5423.160156,5455.180176,5272.359863,5285.810059,5285.810059,91932200
2009-08-12,5283.410156,5367.629883,5252.149902,5350.089844,5350.089844,84528600
2009-08-13,5357.770020,5455.270020,5357.770020,5401.109863,5401.109863,89351300
2009-08-14,5402.990234,5444.129883,5289.779785,5309.109863,5309.109863,85108100
2009-08-17,5296.330078,5296.330078,5173.839844,5201.609863,5201.609863,91152000
2009-08-18,5218.089844,5250.740234,5200.470215,5250.740234,5250.740234,61695500
2009-08-19,5210.470215,5253.709961,5158.600098,5231.979980,5231.979980,67108600
2009-08-20,5261.660156,5325.859863,5261.660156,5311.060059,5311.060059,68607400
2009-08-21,5296.009766,5478.180176,5286.229980,5462.740234,5462.740234,121266500
2009-08-24,5482.600098,5531.759766,5481.359863,5519.750000,5519.750000,77066000
2009-08-25,5482.990234,5575.529785,5472.629883,5557.089844,5557.089844,84254400
2009-08-26,5548.770020,5572.470215,5500.100098,5521.970215,5521.970215,80952200
2009-08-27,5512.899902,5540.430176,5432.060059,5470.330078,5470.330078,84201700
2009-08-28,5512.169922,5573.890137,5502.459961,5517.350098,5517.350098,88479400
2009-08-31,5474.620117,5495.560059,5437.919922,5464.609863,5464.609863,66438100
2009-09-01,5479.350098,5507.479980,5327.290039,5327.290039,5327.290039,113526300
2009-09-02,5325.939941,5337.839844,5263.109863,5319.839844,5319.839844,102120300
2009-09-03,5332.500000,5364.029785,5278.500000,5301.419922,5301.419922,93785600
2009-09-04,5328.589844,5404.299805,5320.279785,5384.430176,5384.430176,102101100
2009-09-07,5400.759766,5477.129883,5400.759766,5463.509766,5463.509766,97157900
2009-09-08,5474.689941,5502.770020,5455.379883,5481.729980,5481.729980,96498700
2009-09-09,5463.930176,5578.149902,5450.399902,5574.259766,5574.259766,128723100
2009-09-10,5596.450195,5626.970215,5547.370117,5594.770020,5594.770020,139892600
2009-09-11,5601.649902,5653.149902,5601.649902,5624.020020,5624.020020,94749900
2009-09-14,5599.580078,5623.740234,5532.299805,5620.240234,5620.240234,88078400
2009-09-15,5637.209961,5649.660156,5584.529785,5628.979980,5628.979980,95215700
2009-09-16,5640.990234,5713.490234,5640.939941,5700.259766,5700.259766,107986500
2009-09-17,5722.370117,5748.240234,5703.220215,5731.140137,5731.140137,113213500
2009-09-18,5711.339844,5760.830078,5701.040039,5703.830078,5703.830078,212285200
2009-09-21,5698.529785,5698.529785,5617.799805,5668.649902,5668.649902,107381500
2009-09-22,5686.839844,5752.700195,5686.839844,5709.379883,5709.379883,88826300
2009-09-23,5705.879883,5754.040039,5672.080078,5702.049805,5702.049805,91758900
2009-09-24,5684.490234,5741.540039,5586.229980,5605.209961,5605.209961,119018800
2009-09-25,5615.790039,5620.129883,5559.470215,5581.410156,5581.410156,103399900
2009-09-28,5595.359863,5736.310059,5554.529785,5736.310059,5736.310059,120293200
2009-09-29,5736.790039,5756.259766,5690.189941,5713.520020,5713.520020,111275200
2009-09-30,5728.479980,5744.589844,5619.479980,5675.160156,5675.160156,151813100
2009-10-01,5681.879883,5726.970215,5554.250000,5554.549805,5554.549805,120938900
2009-10-02,5532.649902,5536.629883,5442.319824,5467.899902,5467.899902,162131800
2009-10-05,5477.810059,5511.640137,5440.229980,5508.850098,5508.850098,98291200
2009-10-06,5518.689941,5662.009766,5518.689941,5657.640137,5657.640137,125954300
2009-10-07,5650.250000,5690.919922,5626.379883,5640.750000,5640.750000,97079900
2009-10-08,5679.509766,5727.870117,5666.790039,5716.540039,5716.540039,111882900
2009-10-09,5701.490234,5748.330078,5673.689941,5711.879883,5711.879883,89895600
2009-10-12,5727.310059,5814.209961,5727.310059,5783.229980,5783.229980,98308200
2009-10-13,5777.890137,5786.919922,5695.160156,5714.310059,5714.310059,99674600
2009-10-14,5756.689941,5859.629883,5756.649902,5854.140137,5854.140137,160871300
2009-10-15,5853.450195,5869.220215,5805.899902,5830.770020,5830.770020,129856200
2009-10-16,5845.689941,5885.779785,5731.049805,5743.390137,5743.390137,144651700
2009-10-19,5761.299805,5857.129883,5761.299805,5852.560059,5852.560059,98426800
2009-10-20,5856.129883,5888.209961,5801.439941,5811.770020,5811.770020,111809400
2009-10-21,5827.089844,5858.189941,5736.850098,5833.490234,5833.490234,135621300
2009-10-22,5805.529785,5805.919922,5712.819824,5762.930176,5762.930176,129529700
2009-10-23,5787.979980,5848.680176,5731.689941,5740.250000,5740.250000,107383500
2009-10-26,5764.029785,5799.419922,5624.100098,5642.160156,5642.160156,113626800
2009-10-27,5652.870117,5673.189941,5597.629883,5635.020020,5635.020020,181881300
2009-10-28,5639.640137,5646.009766,5493.589844,5496.270020,5496.270020,212582900
2009-10-29,5491.959961,5590.220215,5461.549805,5587.450195,5587.450195,163534500
2009-10-30,5593.149902,5597.299805,5394.799805,5414.959961,5414.959961,150595900
2009-11-02,5410.609863,5472.029785,5376.629883,5430.819824,5430.819824,131292500
2009-11-03,5412.060059,5412.060059,5312.640137,5353.350098,5353.350098,139431800
2009-11-04,5378.160156,5471.000000,5364.919922,5444.229980,5444.229980,137122800
2009-11-05,5404.830078,5512.000000,5356.129883,5480.919922,5480.919922,148626900
2009-11-06,5464.549805,5526.859863,5410.540039,5488.250000,5488.250000,108334400
2009-11-09,5514.339844,5626.149902,5514.339844,5619.720215,5619.720215,93765700
2009-11-10,5627.160156,5650.879883,5602.549805,5613.200195,5613.200195,86296000
2009-11-11,5633.089844,5705.890137,5633.089844,5668.350098,5668.350098,103333700
2009-11-12,5657.899902,5726.379883,5632.770020,5663.959961,5663.959961,92341000
2009-11-13,5661.819824,5700.509766,5615.680176,5686.830078,5686.830078,87518400
2009-11-16,5717.459961,5812.839844,5717.459961,5804.819824,5804.819824,111930200
2009-11-17,5788.459961,5802.319824,5760.529785,5778.430176,5778.430176,91460400
2009-11-18,5793.390137,5843.270020,5770.660156,5787.609863,5787.609863,96955100
2009-11-19,5783.910156,5791.830078,5688.640137,5702.180176,5702.180176,128750400
2009-11-20,5724.930176,5744.529785,5638.330078,5663.149902,5663.149902,138566000
2009-11-23,5689.379883,5823.180176,5689.379883,5801.479980,5801.479980,84816400
2009-11-24,5762.569824,5814.180176,5745.569824,5769.310059,5769.310059,96559600
2009-11-25,5794.660156,5825.870117,5753.859863,5803.020020,5803.020020,97391700
2009-11-26,5785.089844,5785.120117,5596.979980,5614.169922,5614.169922,120190800
2009-11-27,5580.520020,5718.529785,5519.479980,5685.609863,5685.609863,129094400
2009-11-30,5691.839844,5718.339844,5607.819824,5625.950195,5625.950195,104878600
2009-12-01,5653.879883,5776.609863,5653.080078,5776.609863,5776.609863,116641300
2009-12-02,5771.500000,5813.229980,5752.259766,5781.680176,5781.680176,108839900
2009-12-03,5805.140137,5852.870117,5754.979980,5770.350098,5770.350098,109119700
2009-12-04,5752.859863,5859.339844,5724.270020,5817.649902,5817.649902,109755500
2009-12-07,5812.109863,5812.689941,5743.169922,5784.750000,5784.750000,77601200
2009-12-08,5764.299805,5809.799805,5659.399902,5688.580078,5688.580078,113759400
2009-12-09,5673.200195,5712.189941,5605.430176,5647.839844,5647.839844,97013700
2009-12-10,5646.649902,5741.799805,5636.959961,5709.020020,5709.020020,80024700
2009-12-11,5714.430176,5793.069824,5714.430176,5756.290039,5756.290039,94585400
2009-12-14,5803.200195,5827.250000,5778.830078,5802.259766,5802.259766,76594100
2009-12-15,5815.830078,5828.240234,5752.209961,5811.339844,5811.339844,79655300
2009-12-16,5812.879883,5903.430176,5812.189941,5903.430176,5903.430176,120515500
2009-12-17,5884.160156,5891.370117,5833.899902,5844.439941,5844.439941,114041300
2009-12-18,5846.970215,5900.620117,5829.640137,5831.209961,5831.209961,221922600
2009-12-21,5841.810059,5936.270020,5841.689941,5930.529785,5930.529785,101193600
2009-12-22,5939.200195,5981.979980,5929.669922,5945.689941,5945.689941,82250700
2009-12-23,5966.109863,5988.279785,5935.140137,5957.439941,5957.439941,59900800
2009-12-28,5977.990234,6011.279785,5977.990234,6002.919922,6002.919922,38247200
2009-12-29,6010.919922,6026.689941,6001.220215,6011.549805,6011.549805,47331100
